Order_ID,Company,City,Customer_Age,Order_Value,Delivery_Time_Min,Distance_Km,Items_Count,Product_Category,Payment_Method,Customer_Rating,Discount_Applied,Delivery_Partner_Rating,Order_Timestamp,Order_Hour,Order_DayOfWeek,Order_Month,Order_Quarter,Mumbai_Zone,Dark_Store_ID,Pincode,Rider_ID,Delivery_Cost,Discount_Amount,Discount_Pct,COGS_Proxy,COGS_Amount,Profit,Profit_Margin_Pct,Is_Peak_Hour,Basket_Size_Tier,Churn_Risk_Flag,Is_On_Time,Stockout_Risk,Is_Loss_Making,Is_Long_Distance
1862379,Blinkit,Mumbai,56,133,19,14.7,19,Beverages,Cash on Delivery,5,0,4,2024-09-03 17:24:59,17,Tuesday,2024-09,2024Q3,Andheri,DS_001,400053,R_006,181.4,0.0,0.0,0.55,73.15,-121.55,-91.39,False,Large,False,False,False,True,True
1652128,Zepto,Mumbai,44,567,13,14.8,18,Snacks,Credit Card,2,1,3,2024-09-03 17:45:39,17,Tuesday,2024-09,2024Q3,Bandra,DS_002,400050,R_034,182.6,141.99,25.0,0.48,272.16,-29.75,-5.25,False,Large,True,True,False,True,True
1157529,Blinkit,Mumbai,33,725,13,5.6,1,Beverages,Cash on Delivery,5,0,3,2024-09-03 17:47:19,17,Tuesday,2024-09,2024Q3,Andheri,DS_001,400053,R_019,72.2,0.0,0.0,0.55,398.75,254.05,35.04,False,Small,False,True,False,False,True
1265299,Zepto,Mumbai,28,866,10,9.0,3,Dairy,Credit Card,4,0,3,2024-09-03 18:12:04,18,Tuesday,2024-09,2024Q3,Dadar,DS_008,400014,R_189,113.0,0.0,0.0,0.62,536.92,216.08,24.95,False,Small,False,True,False,False,True
1019068,Zepto,Mumbai,53,1586,12,12.8,3,Personal Care,UPI,3,1,4,2024-09-03 19:18:06,19,Tuesday,2024-09,2024Q3,Malad,DS_007,400064,R_174,158.6,296.13,18.7,0.38,602.68,528.59,33.33,True,Small,False,True,False,False,True
1702971,Zepto,Mumbai,50,938,14,11.0,10,Household,Cash on Delivery,3,0,5,2024-09-03 19:19:38,19,Tuesday,2024-09,2024Q3,Andheri,DS_001,400053,R_007,137.0,0.0,0.0,0.45,422.1,378.9,40.39,True,Large,False,True,False,False,True
1724097,Blinkit,Mumbai,21,838,15,7.6,15,Dairy,Credit Card,4,1,4,2024-09-03 19:37:06,19,Tuesday,2024-09,2024Q3,Thane,DS_004,400601,R_089,96.2,95.46,11.4,0.62,519.56,126.78,15.13,True,Large,False,True,False,False,True
1029965,Blinkit,Mumbai,34,365,12,2.5,1,Snacks,Debit Card,3,0,3,2024-09-03 20:01:03,20,Tuesday,2024-09,2024Q3,Thane,DS_004,400601,R_083,35.0,0.0,0.0,0.48,175.2,154.8,42.41,True,Small,False,True,False,False,False
1751033,Blinkit,Mumbai,55,257,20,12.0,19,Beverages,Cash on Delivery,3,0,4,2024-09-03 20:11:59,20,Tuesday,2024-09,2024Q3,Thane,DS_004,400601,R_092,149.0,0.0,0.0,0.55,141.35,-33.35,-12.98,True,Large,False,False,False,True,True
1554751,Zepto,Mumbai,58,186,7,4.9,11,Personal Care,UPI,4,1,3,2024-09-03 20:52:53,20,Tuesday,2024-09,2024Q3,Dadar,DS_008,400014,R_185,63.8,23.31,12.5,0.38,70.68,28.21,15.17,True,Large,False,True,False,False,True
1798664,Blinkit,Mumbai,56,472,12,1.8,9,Personal Care,UPI,4,0,5,2024-09-03 22:05:40,22,Tuesday,2024-09,2024Q3,Thane,DS_004,400601,R_089,26.6,0.0,0.0,0.38,179.36,266.04,56.36,False,Large,False,True,False,False,False
1677320,Blinkit,Mumbai,50,574,13,1.2,11,Household,Cash on Delivery,4,0,4,2024-09-04 01:29:55,1,Wednesday,2024-09,2024Q3,Borivali,DS_006,400066,R_126,19.4,0.0,0.0,0.45,258.3,296.3,51.62,False,Large,False,True,False,False,False
1069239,Zepto,Mumbai,50,1175,9,6.3,13,Personal Care,Wallet,2,1,4,2024-09-04 05:30:37,5,Wednesday,2024-09,2024Q3,Powai,DS_003,400076,R_052,80.6,299.4,25.5,0.38,446.5,348.5,29.66,False,Large,True,True,False,False,True
1428446,Blinkit,Mumbai,41,197,16,10.6,7,Groceries,Wallet,4,1,3,2024-09-04 09:45:36,9,Wednesday,2024-09,2024Q3,Kurla,DS_005,400070,R_110,132.2,54.89,27.9,0.65,128.05,-118.14,-59.97,False,Medium,False,False,False,True,True
1705502,Blinkit,Mumbai,53,521,17,10.3,11,Beverages,UPI,3,0,4,2024-09-04 11:16:22,11,Wednesday,2024-09,2024Q3,Bandra,DS_002,400050,R_035,128.6,0.0,0.0,0.55,286.55,105.85,20.32,False,Large,False,False,False,False,True
1724117,Zepto,Mumbai,24,332,13,9.3,12,Fruits & Vegetables,Credit Card,3,0,5,2024-09-04 11:17:21,11,Wednesday,2024-09,2024Q3,Chembur,DS_011,400071,R_270,116.6,0.0,0.0,0.68,225.76,-10.36,-3.12,False,Large,False,True,False,True,True
1700924,Blinkit,Mumbai,25,1093,13,0.6,13,Fruits & Vegetables,UPI,5,0,2,2024-09-04 12:14:17,12,Wednesday,2024-09,2024Q3,Malad,DS_007,400064,R_167,12.2,0.0,0.0,0.68,743.24,337.56,30.88,True,Large,False,True,False,False,False
1642238,Zepto,Mumbai,20,1343,8,7.2,13,Household,Cash on Delivery,2,1,4,2024-09-04 12:16:21,12,Wednesday,2024-09,2024Q3,Powai,DS_003,400076,R_056,91.4,434.97,32.4,0.45,604.35,212.28,15.81,True,Large,True,True,False,False,True
1850855,Blinkit,Mumbai,49,560,20,14.4,12,Beverages,Debit Card,4,1,5,2024-09-04 12:18:38,12,Wednesday,2024-09,2024Q3,Kurla,DS_005,400070,R_120,177.8,90.93,16.2,0.55,308.0,-16.73,-2.99,True,Large,False,False,True,True,True
1340108,Zepto,Mumbai,57,50,6,1.1,19,Beverages,Wallet,2,1,3,2024-09-04 12:46:33,12,Wednesday,2024-09,2024Q3,Navi Mumbai,DS_010,400703,R_233,18.2,9.93,19.9,0.55,27.5,-5.63,-11.26,True,Large,True,True,False,True,False
1617407,Zepto,Mumbai,43,1465,10,4.7,14,Dairy,UPI,2,1,4,2024-09-04 12:50:04,12,Wednesday,2024-09,2024Q3,Powai,DS_003,400076,R_058,61.4,327.74,22.4,0.62,908.3,167.56,11.44,True,Large,True,True,True,False,True
1067268,Blinkit,Mumbai,41,1105,17,9.9,1,Household,Debit Card,2,0,2,2024-09-04 12:50:20,12,Wednesday,2024-09,2024Q3,Colaba,DS_012,400005,R_299,123.8,0.0,0.0,0.45,497.25,483.95,43.8,True,Small,True,False,False,False,True
1893115,Blinkit,Mumbai,55,1335,14,1.9,11,Snacks,UPI,3,1,3,2024-09-04 13:01:21,13,Wednesday,2024-09,2024Q3,Kurla,DS_005,400070,R_109,27.8,88.04,6.6,0.48,640.8,578.36,43.32,True,Large,False,True,False,False,False
1385195,Blinkit,Mumbai,40,609,12,1.3,1,Groceries,Wallet,4,1,3,2024-09-04 13:27:42,13,Wednesday,2024-09,2024Q3,Andheri,DS_001,400053,R_006,20.6,195.48,32.1,0.65,395.85,-2.93,-0.48,True,Small,False,True,False,True,False
1398100,Blinkit,Mumbai,52,769,13,1.9,19,Groceries,Wallet,2,0,4,2024-09-04 14:20:37,14,Wednesday,2024-09,2024Q3,Andheri,DS_001,400053,R_010,27.8,0.0,0.0,0.65,499.85,241.35,31.38,False,Large,True,True,False,False,False
1519511,Zepto,Mumbai,41,50,13,13.0,15,Household,UPI,5,0,4,2024-09-04 15:20:47,15,Wednesday,2024-09,2024Q3,Bandra,DS_002,400050,R_039,161.0,0.0,0.0,0.45,22.5,-133.5,-267.0,False,Large,False,True,False,True,True
1228902,Blinkit,Mumbai,54,502,20,11.1,11,Fruits & Vegetables,Credit Card,2,0,3,2024-09-04 17:28:47,17,Wednesday,2024-09,2024Q3,Andheri,DS_001,400053,R_021,138.2,0.0,0.0,0.68,341.36,22.44,4.47,False,Large,True,False,False,False,True
1691466,Zepto,Mumbai,46,468,10,10.1,19,Beverages,UPI,5,0,4,2024-09-04 18:21:04,18,Wednesday,2024-09,2024Q3,Malad,DS_007,400064,R_158,126.2,0.0,0.0,0.55,257.4,84.4,18.03,False,Large,False,True,False,False,True
1438480,Zepto,Mumbai,39,839,8,4.6,17,Dairy,Credit Card,2,0,4,2024-09-04 18:45:44,18,Wednesday,2024-09,2024Q3,Chembur,DS_011,400071,R_264,60.2,0.0,0.0,0.62,520.18,258.62,30.82,False,Large,True,True,False,False,True
1059878,Zepto,Mumbai,26,907,12,10.1,19,Personal Care,Credit Card,3,1,5,2024-09-04 19:49:43,19,Wednesday,2024-09,2024Q3,Colaba,DS_012,400005,R_279,126.2,159.87,17.6,0.38,344.66,276.27,30.46,True,Large,False,True,False,False,True
1714770,Zepto,Mumbai,44,1176,6,2.1,6,Snacks,UPI,3,0,4,2024-09-04 20:24:47,20,Wednesday,2024-09,2024Q3,Thane,DS_004,400601,R_100,30.2,0.0,0.0,0.48,564.48,581.32,49.43,True,Medium,False,True,True,False,False
1474884,Blinkit,Mumbai,51,155,18,8.2,5,Household,UPI,5,0,4,2024-09-04 20:34:47,20,Wednesday,2024-09,2024Q3,Navi Mumbai,DS_010,400703,R_246,103.4,0.0,0.0,0.45,69.75,-18.15,-11.71,True,Medium,False,False,False,True,True
1415099,Blinkit,Mumbai,25,1053,13,1.2,4,Snacks,Credit Card,2,1,4,2024-09-04 20:34:47,20,Wednesday,2024-09,2024Q3,Powai,DS_003,400076,R_073,19.4,291.01,27.6,0.48,505.44,237.15,22.52,True,Medium,True,True,True,False,False
1876284,Blinkit,Mumbai,44,823,17,6.0,4,Fruits & Vegetables,Cash on Delivery,5,0,3,2024-09-04 20:41:37,20,Wednesday,2024-09,2024Q3,Thane,DS_004,400601,R_099,77.0,0.0,0.0,0.68,559.64,186.36,22.64,True,Medium,False,False,False,False,True
1914059,Blinkit,Mumbai,21,919,18,8.0,5,Personal Care,Credit Card,5,0,3,2024-09-04 21:45:55,21,Wednesday,2024-09,2024Q3,Bandra,DS_002,400050,R_030,101.0,0.0,0.0,0.38,349.22,468.78,51.01,True,Medium,False,False,False,False,True
1838937,Blinkit,Mumbai,50,193,14,7.3,14,Dairy,Cash on Delivery,5,0,4,2024-09-04 22:32:10,22,Wednesday,2024-09,2024Q3,Navi Mumbai,DS_010,400703,R_240,92.6,0.0,0.0,0.62,119.66,-19.26,-9.98,False,Large,False,True,False,True,True
1193547,Blinkit,Mumbai,31,211,11,0.9,14,Personal Care,Cash on Delivery,2,1,4,2024-09-04 22:45:47,22,Wednesday,2024-09,2024Q3,Chembur,DS_011,400071,R_265,15.8,55.59,26.3,0.38,80.18,59.43,28.17,False,Large,True,True,False,False,False
1458424,Zepto,Mumbai,18,578,10,8.1,11,Beverages,Wallet,3,1,4,2024-09-04 22:52:31,22,Wednesday,2024-09,2024Q3,Dadar,DS_008,400014,R_182,102.2,169.28,29.3,0.55,317.9,-11.38,-1.97,False,Large,False,True,False,True,True
1737235,Blinkit,Mumbai,47,2143,14,1.3,2,Beverages,Debit Card,2,1,4,2024-09-04 23:19:53,23,Wednesday,2024-09,2024Q3,Bandra,DS_002,400050,R_032,20.6,624.37,29.1,0.55,1178.65,319.38,14.9,False,Small,True,True,False,False,False
1592200,Blinkit,Mumbai,37,765,19,12.0,18,Beverages,Wallet,2,1,4,2024-09-05 09:11:04,9,Thursday,2024-09,2024Q3,Juhu,DS_009,400049,R_208,149.0,103.8,13.6,0.55,420.75,91.45,11.95,False,Large,True,False,False,False,True
1520227,Blinkit,Mumbai,48,153,19,12.3,14,Personal Care,UPI,4,0,5,2024-09-05 09:37:59,9,Thursday,2024-09,2024Q3,Bandra,DS_002,400050,R_047,152.6,0.0,0.0,0.38,58.14,-57.74,-37.74,False,Large,False,False,False,True,True
1215225,Blinkit,Mumbai,40,243,13,5.5,10,Beverages,Wallet,4,1,3,2024-09-05 09:50:42,9,Thursday,2024-09,2024Q3,Powai,DS_003,400076,R_062,71.0,54.36,22.4,0.55,133.65,-16.01,-6.59,False,Large,False,True,False,True,True
1803259,Zepto,Mumbai,54,613,9,3.9,19,Personal Care,Debit Card,2,0,3,2024-09-05 10:08:32,10,Thursday,2024-09,2024Q3,Dadar,DS_008,400014,R_195,51.8,0.0,0.0,0.38,232.94,328.26,53.55,False,Large,True,True,False,False,False
1760215,Zepto,Mumbai,22,50,9,8.8,1,Fruits & Vegetables,Credit Card,4,0,4,2024-09-05 10:14:03,10,Thursday,2024-09,2024Q3,Navi Mumbai,DS_010,400703,R_250,110.6,0.0,0.0,0.68,34.0,-94.6,-189.2,False,Small,False,True,False,True,True
1432819,Blinkit,Mumbai,18,256,17,7.1,10,Fruits & Vegetables,Wallet,4,1,4,2024-09-05 10:18:25,10,Thursday,2024-09,2024Q3,Colaba,DS_012,400005,R_291,90.2,77.62,30.3,0.68,174.08,-85.9,-33.55,False,Large,False,False,False,True,True
1961000,Zepto,Mumbai,57,73,8,1.6,11,Personal Care,Debit Card,5,0,5,2024-09-05 10:46:47,10,Thursday,2024-09,2024Q3,Kurla,DS_005,400070,R_119,24.2,0.0,0.0,0.38,27.74,21.06,28.85,False,Large,False,True,False,False,False
1320904,Blinkit,Mumbai,27,1087,15,5.3,1,Household,UPI,5,0,3,2024-09-05 11:43:23,11,Thursday,2024-09,2024Q3,Andheri,DS_001,400053,R_013,68.6,0.0,0.0,0.45,489.15,529.25,48.69,False,Small,False,True,False,False,True
1605707,Blinkit,Mumbai,27,626,15,3.0,13,Household,Cash on Delivery,5,1,4,2024-09-05 12:44:39,12,Thursday,2024-09,2024Q3,Borivali,DS_006,400066,R_150,41.0,72.06,11.5,0.45,281.7,231.24,36.94,True,Large,False,True,False,False,False
1241186,Zepto,Mumbai,40,283,5,2.1,3,Dairy,Cash on Delivery,5,0,4,2024-09-05 13:44:11,13,Thursday,2024-09,2024Q3,Borivali,DS_006,400066,R_147,30.2,0.0,0.0,0.62,175.46,77.34,27.33,True,Small,False,True,False,False,False
1345012,Zepto,Mumbai,22,274,8,5.2,12,Dairy,UPI,5,0,3,2024-09-05 13:55:23,13,Thursday,2024-09,2024Q3,Dadar,DS_008,400014,R_192,67.4,0.0,0.0,0.62,169.88,36.72,13.4,True,Large,False,True,False,False,True
1131187,Zepto,Mumbai,43,684,14,14.1,10,Dairy,Wallet,3,1,4,2024-09-05 13:58:55,13,Thursday,2024-09,2024Q3,Dadar,DS_008,400014,R_191,174.2,131.91,19.3,0.62,424.08,-46.19,-6.75,True,Large,False,True,False,True,True
1227703,Blinkit,Mumbai,37,756,18,9.5,5,Groceries,UPI,4,0,3,2024-09-05 14:31:06,14,Thursday,2024-09,2024Q3,Thane,DS_004,400601,R_089,119.0,0.0,0.0,0.65,491.4,145.6,19.26,False,Medium,False,False,False,False,True
1995327,Blinkit,Mumbai,48,1503,17,9.3,19,Personal Care,Credit Card,2,1,3,2024-09-05 14:32:15,14,Thursday,2024-09,2024Q3,Malad,DS_007,400064,R_166,116.6,332.89,22.1,0.38,571.14,482.37,32.09,False,Large,True,False,False,False,True
1847564,Zepto,Mumbai,54,449,7,2.9,4,Household,UPI,2,1,4,2024-09-05 15:12:31,15,Thursday,2024-09,2024Q3,Navi Mumbai,DS_010,400703,R_237,39.8,126.98,28.3,0.45,202.05,80.17,17.86,False,Medium,True,True,False,False,False
1115733,Zepto,Mumbai,25,363,15,12.6,7,Personal Care,Debit Card,3,0,4,2024-09-05 15:36:40,15,Thursday,2024-09,2024Q3,Bandra,DS_002,400050,R_027,156.2,0.0,0.0,0.38,137.94,68.86,18.97,False,Medium,False,True,False,False,True
1806185,Blinkit,Mumbai,29,60,20,11.4,9,Snacks,Wallet,4,1,3,2024-09-05 16:27:20,16,Thursday,2024-09,2024Q3,Chembur,DS_011,400071,R_260,141.8,11.54,19.2,0.48,28.8,-122.14,-203.57,False,Large,False,False,False,True,True
1664629,Blinkit,Mumbai,49,1211,13,5.4,18,Groceries,Cash on Delivery,2,1,3,2024-09-05 17:42:40,17,Thursday,2024-09,2024Q3,Bandra,DS_002,400050,R_032,69.8,76.57,6.3,0.65,787.15,277.48,22.91,False,Large,True,True,False,False,True
1453975,Zepto,Mumbai,46,327,8,6.2,19,Dairy,Credit Card,2,0,4,2024-09-05 18:39:03,18,Thursday,2024-09,2024Q3,Malad,DS_007,400064,R_161,79.4,0.0,0.0,0.62,202.74,44.86,13.72,False,Large,True,True,False,False,True
1593649,Blinkit,Mumbai,40,251,18,8.5,1,Personal Care,UPI,4,0,5,2024-09-05 19:09:26,19,Thursday,2024-09,2024Q3,Chembur,DS_011,400071,R_259,107.0,0.0,0.0,0.38,95.38,48.62,19.37,True,Small,False,False,False,False,True
1541085,Zepto,Mumbai,54,676,9,4.0,19,Household,Credit Card,5,0,4,2024-09-05 19:25:36,19,Thursday,2024-09,2024Q3,Thane,DS_004,400601,R_092,53.0,0.0,0.0,0.45,304.2,318.8,47.16,True,Large,False,True,False,False,False
1383952,Zepto,Mumbai,56,318,6,1.4,7,Dairy,Debit Card,2,1,3,2024-09-05 19:33:18,19,Thursday,2024-09,2024Q3,Chembur,DS_011,400071,R_271,21.8,16.13,5.1,0.62,197.16,82.91,26.07,True,Medium,True,True,False,False,False
1653835,Blinkit,Mumbai,44,684,12,3.2,10,Fruits & Vegetables,Credit Card,2,1,4,2024-09-05 20:03:43,20,Thursday,2024-09,2024Q3,Dadar,DS_008,400014,R_187,43.4,40.9,6.0,0.68,465.12,134.58,19.68,True,Large,True,True,False,False,False
1670050,Zepto,Mumbai,21,1076,5,1.0,19,Groceries,Debit Card,5,1,4,2024-09-05 20:08:01,20,Thursday,2024-09,2024Q3,Dadar,DS_008,400014,R_184,17.0,130.52,12.1,0.65,699.4,229.08,21.29,True,Large,False,True,False,False,False
1003951,Zepto,Mumbai,45,930,6,2.3,11,Fruits & Vegetables,Debit Card,3,1,3,2024-09-05 20:20:31,20,Thursday,2024-09,2024Q3,Powai,DS_003,400076,R_058,32.6,316.24,34.0,0.68,632.4,-51.24,-5.51,True,Large,False,True,False,True,False
1442736,Blinkit,Mumbai,23,789,18,13.2,5,Groceries,Credit Card,3,0,3,2024-09-05 20:30:10,20,Thursday,2024-09,2024Q3,Borivali,DS_006,400066,R_148,163.4,0.0,0.0,0.65,512.85,112.75,14.29,True,Medium,False,False,True,False,True
1619671,Blinkit,Mumbai,20,1349,14,4.6,5,Snacks,Cash on Delivery,5,1,4,2024-09-05 20:34:55,20,Thursday,2024-09,2024Q3,Navi Mumbai,DS_010,400703,R_230,60.2,151.39,11.2,0.48,647.52,489.89,36.32,True,Medium,False,True,False,False,True
1776858,Blinkit,Mumbai,35,1403,15,4.7,6,Dairy,UPI,4,1,5,2024-09-05 21:19:56,21,Thursday,2024-09,2024Q3,Kurla,DS_005,400070,R_119,61.4,434.6,31.0,0.62,869.86,37.14,2.65,True,Medium,False,True,False,False,True
1218162,Zepto,Mumbai,22,434,10,8.7,9,Groceries,UPI,2,0,3,2024-09-05 21:27:40,21,Thursday,2024-09,2024Q3,Thane,DS_004,400601,R_095,109.4,0.0,0.0,0.65,282.1,42.5,9.79,True,Large,True,True,False,False,True
1323041,Blinkit,Mumbai,27,50,14,1.8,1,Beverages,Wallet,2,0,3,2024-09-05 21:50:40,21,Thursday,2024-09,2024Q3,Malad,DS_007,400064,R_163,26.6,0.0,0.0,0.55,27.5,-4.1,-8.2,True,Small,True,True,False,True,False
1752856,Zepto,Mumbai,58,1007,10,5.5,8,Dairy,Credit Card,3,1,5,2024-09-05 22:19:05,22,Thursday,2024-09,2024Q3,Bandra,DS_002,400050,R_029,71.0,343.2,34.1,0.62,624.34,-31.54,-3.13,False,Large,False,True,False,True,True
1467532,Blinkit,Mumbai,18,293,15,4.2,17,Groceries,UPI,2,1,3,2024-09-05 22:43:11,22,Thursday,2024-09,2024Q3,Colaba,DS_012,400005,R_289,55.4,70.91,24.2,0.65,190.45,-23.76,-8.11,False,Large,True,True,False,True,False
1023766,Blinkit,Mumbai,34,926,14,5.7,14,Dairy,UPI,2,0,5,2024-09-05 23:32:47,23,Thursday,2024-09,2024Q3,Borivali,DS_006,400066,R_126,73.4,0.0,0.0,0.62,574.12,278.48,30.07,False,Large,True,True,False,False,True
1255814,Zepto,Mumbai,47,640,14,14.9,13,Household,Wallet,2,0,4,2024-09-06 06:11:43,6,Friday,2024-09,2024Q3,Juhu,DS_009,400049,R_210,183.8,0.0,0.0,0.45,288.0,168.2,26.28,False,Large,True,True,False,False,True
1095617,Zepto,Mumbai,54,621,9,2.9,1,Household,Cash on Delivery,3,0,4,2024-09-06 06:25:42,6,Friday,2024-09,2024Q3,Malad,DS_007,400064,R_155,39.8,0.0,0.0,0.45,279.45,301.75,48.59,False,Small,False,True,False,False,False
1403625,Zepto,Mumbai,33,771,15,14.9,13,Beverages,UPI,5,0,4,2024-09-06 06:42:03,6,Friday,2024-09,2024Q3,Dadar,DS_008,400014,R_178,183.8,0.0,0.0,0.55,424.05,163.15,21.16,False,Large,False,True,False,False,True
1709235,Blinkit,Mumbai,18,50,16,4.7,10,Personal Care,Credit Card,4,0,4,2024-09-06 08:11:49,8,Friday,2024-09,2024Q3,Thane,DS_004,400601,R_080,61.4,0.0,0.0,0.38,19.0,-30.4,-60.8,False,Large,False,False,False,True,True
1856212,Zepto,Mumbai,50,140,8,6.1,10,Beverages,Cash on Delivery,3,0,4,2024-09-06 09:51:22,9,Friday,2024-09,2024Q3,Malad,DS_007,400064,R_175,78.2,0.0,0.0,0.55,77.0,-15.2,-10.86,False,Large,False,True,False,True,True
1393352,Blinkit,Mumbai,36,1057,18,8.3,6,Fruits & Vegetables,Debit Card,5,1,4,2024-09-06 12:23:53,12,Friday,2024-09,2024Q3,Bandra,DS_002,400050,R_030,104.6,349.09,33.0,0.68,718.76,-115.45,-10.92,True,Medium,False,False,False,True,True
1465030,Blinkit,Mumbai,22,675,17,9.9,17,Fruits & Vegetables,Wallet,2,0,4,2024-09-06 12:40:52,12,Friday,2024-09,2024Q3,Bandra,DS_002,400050,R_027,123.8,0.0,0.0,0.68,459.0,92.2,13.66,True,Large,True,False,False,False,True
1016986,Zepto,Mumbai,27,50,8,5.2,9,Household,Debit Card,1,1,3,2024-09-06 12:51:07,12,Friday,2024-09,2024Q3,Andheri,DS_001,400053,R_013,67.4,10.19,20.4,0.45,22.5,-50.09,-100.18,True,Large,True,True,False,True,True
1765913,Blinkit,Mumbai,56,904,11,1.1,16,Personal Care,Credit Card,3,0,5,2024-09-06 13:09:31,13,Friday,2024-09,2024Q3,Andheri,DS_001,400053,R_018,18.2,0.0,0.0,0.38,343.52,542.28,59.99,True,Large,False,True,False,False,False
1950553,Zepto,Mumbai,40,890,9,4.7,4,Groceries,UPI,4,0,3,2024-09-06 13:13:47,13,Friday,2024-09,2024Q3,Kurla,DS_005,400070,R_121,61.4,0.0,0.0,0.65,578.5,250.1,28.1,True,Medium,False,True,False,False,True
1388164,Zepto,Mumbai,28,678,13,10.6,16,Personal Care,Debit Card,2,1,2,2024-09-06 13:54:24,13,Friday,2024-09,2024Q3,Juhu,DS_009,400049,R_205,132.2,148.44,21.9,0.38,257.64,139.72,20.61,True,Large,True,True,False,False,True
1352543,Blinkit,Mumbai,37,978,14,2.2,4,Groceries,UPI,4,0,4,2024-09-06 14:23:36,14,Friday,2024-09,2024Q3,Colaba,DS_012,400005,R_292,31.4,0.0,0.0,0.65,635.7,310.9,31.79,False,Medium,False,True,False,False,False
1428972,Blinkit,Mumbai,30,639,15,7.6,17,Personal Care,Cash on Delivery,2,0,3,2024-09-06 14:47:46,14,Friday,2024-09,2024Q3,Kurla,DS_005,400070,R_123,96.2,0.0,0.0,0.38,242.82,299.98,46.95,False,Large,True,True,False,False,True
1268294,Blinkit,Mumbai,35,50,17,7.3,10,Dairy,UPI,3,1,5,2024-09-06 15:20:21,15,Friday,2024-09,2024Q3,Kurla,DS_005,400070,R_104,92.6,9.43,18.9,0.62,31.0,-83.03,-166.06,False,Large,False,False,False,True,True
1271164,Blinkit,Mumbai,30,50,18,9.0,12,Personal Care,Wallet,4,0,3,2024-09-06 16:34:00,16,Friday,2024-09,2024Q3,Chembur,DS_011,400071,R_265,113.0,0.0,0.0,0.38,19.0,-82.0,-164.0,False,Large,False,False,False,True,True
1594466,Zepto,Mumbai,54,195,8,1.2,3,Groceries,Debit Card,4,0,5,2024-09-06 16:56:57,16,Friday,2024-09,2024Q3,Andheri,DS_001,400053,R_015,19.4,0.0,0.0,0.65,126.75,48.85,25.05,False,Small,False,True,False,False,False
1636492,Blinkit,Mumbai,20,527,17,10.4,6,Snacks,Cash on Delivery,2,0,3,2024-09-06 19:47:24,19,Friday,2024-09,2024Q3,Bandra,DS_002,400050,R_043,129.8,0.0,0.0,0.48,252.96,144.24,27.37,True,Medium,True,False,False,False,True
1192503,Blinkit,Mumbai,50,1088,15,4.7,4,Beverages,Credit Card,2,1,3,2024-09-06 20:13:52,20,Friday,2024-09,2024Q3,Andheri,DS_001,400053,R_015,61.4,368.1,33.8,0.55,598.4,60.1,5.52,True,Medium,True,True,True,False,True
1704980,Blinkit,Mumbai,28,577,15,7.8,15,Fruits & Vegetables,Credit Card,4,0,3,2024-09-06 20:44:47,20,Friday,2024-09,2024Q3,Colaba,DS_012,400005,R_284,98.6,0.0,0.0,0.68,392.36,86.04,14.91,True,Large,False,True,False,False,True
1679825,Zepto,Mumbai,50,50,9,3.7,15,Personal Care,Credit Card,1,0,4,2024-09-06 20:48:11,20,Friday,2024-09,2024Q3,Bandra,DS_002,400050,R_038,49.4,0.0,0.0,0.38,19.0,-18.4,-36.8,True,Large,True,True,False,True,False
1911827,Zepto,Mumbai,51,1260,9,6.1,17,Dairy,Debit Card,5,1,4,2024-09-06 21:07:15,21,Friday,2024-09,2024Q3,Borivali,DS_006,400066,R_150,78.2,194.68,15.5,0.62,781.2,205.92,16.34,True,Large,False,True,False,False,True
1883238,Zepto,Mumbai,50,50,12,8.3,8,Groceries,Debit Card,4,1,4,2024-09-06 21:18:35,21,Friday,2024-09,2024Q3,Navi Mumbai,DS_010,400703,R_231,104.6,10.6,21.2,0.65,32.5,-97.7,-195.4,True,Large,False,True,False,True,True
1920760,Zepto,Mumbai,56,1198,6,3.4,2,Beverages,Credit Card,4,1,4,2024-09-06 22:57:48,22,Friday,2024-09,2024Q3,Chembur,DS_011,400071,R_259,45.8,202.04,16.9,0.55,658.9,291.26,24.31,False,Small,False,True,False,False,False
1901387,Blinkit,Mumbai,27,531,20,13.6,6,Personal Care,Debit Card,5,0,3,2024-09-06 22:58:25,22,Friday,2024-09,2024Q3,Andheri,DS_001,400053,R_025,168.2,0.0,0.0,0.38,201.78,161.02,30.32,False,Medium,False,False,False,False,True
1863119,Blinkit,Mumbai,48,1173,12,1.2,11,Dairy,Cash on Delivery,5,1,5,2024-09-06 23:31:23,23,Friday,2024-09,2024Q3,Borivali,DS_006,400066,R_139,19.4,129.45,11.0,0.62,727.26,296.89,25.31,False,Large,False,True,False,False,False
1965098,Blinkit,Mumbai,58,904,19,11.4,12,Snacks,Wallet,2,0,5,2024-09-06 23:55:45,23,Friday,2024-09,2024Q3,Navi Mumbai,DS_010,400703,R_237,141.8,0.0,0.0,0.48,433.92,328.28,36.31,False,Large,True,False,False,False,True
1381077,Zepto,Mumbai,32,624,14,13.2,16,Fruits & Vegetables,Credit Card,4,0,3,2024-09-07 02:21:27,2,Saturday,2024-09,2024Q3,Kurla,DS_005,400070,R_116,163.4,0.0,0.0,0.68,424.32,36.28,5.81,False,Large,False,True,False,False,True
